page455	222	0.00253788
page371	22	0.00251793
page148	219	0.00245578
page125	87	0.00224207
page359	99	0.00223325
page432	186	0.00222748
page205	44	0.00220751
page423	122	0.00219852
page354	118	0.00218487
page34	58	0.00216947
page121	175	0.00215907
page191	196	0.00215677
page451	118	0.00215121
page484	71	0.0021491
page361	16	0.00214778
page226	25	0.00214588
page206	33	0.00213859
page352	143	0.00213617
page392	38	0.00213546
page140	169	0.00213113
page442	214	0.00212667
page176	40	0.00212535
page22	113	0.00212407
page142	153	0.00212283
page316	192	0.00211775
page190	7	0.00211614
page267	214	0.00211176
page105	27	0.00211089
page97	63	0.00210938
page418	198	0.00210657
page298	45	0.00210529
page120	63	0.0021011
page272	228	0.0021003
page404	135	0.00209862
page462	193	0.00209532
page497	147	0.00209246
page195	195	0.00208942
page77	91	0.00208847
page7	8	0.0020872
page197	8	0.00208718
page251	148	0.00208535
page11	0	0.00208415
page493	218	0.00208132
page390	42	0.00208079
page383	57	0.00207949
page207	103	0.0020759
page215	190	0.00207439
page238	64	0.00207267
page494	84	0.00207049
page360	144	0.00207045
page143	211	0.00207022
page327	213	0.00206846
page312	148	0.00206807
page499	209	0.00206644
page315	67	0.00206642
page403	231	0.00206559
page405	139	0.00206494
page110	70	0.00206486
page0	155	0.00206464
page151	118	0.00206357
page28	27	0.00206353
page331	181	0.00206353
page362	133	0.00206275
page279	166	0.00206159
page444	122	0.00206157
page292	171	0.00206105
page393	100	0.00206079
page89	153	0.00206022
page185	228	0.00206013
page234	200	0.00205989
page66	85	0.00205985
page286	54	0.00205902
page453	64	0.00205833
page303	112	0.00205803
page247	211	0.00205779
page72	58	0.00205703
page237	75	0.00205495
page87	119	0.00205417
page80	166	0.00205384
page486	152	0.00205312
page263	30	0.00205303
page368	191	0.00205293
page344	66	0.00205145
page439	208	0.00205031
page470	155	0.00204754
page498	129	0.00204556
page409	134	0.00204466
page183	129	0.00204418
page114	215	0.00204312
page149	160	0.00204231
page436	128	0.0020421
page179	73	0.002042
page424	116	0.0020404
page309	77	0.00204014
page419	84	0.00203811
page269	83	0.00203785
page450	145	0.00203692
page107	220	0.00203663
page187	40	0.00203642
page27	147	0.00203619
page495	199	0.00203599
page232	118	0.00203581
page32	171	0.00203545
page67	101	0.00203407
page21	50	0.00203394
page468	76	0.00203392
page112	117	0.0020336
page349	173	0.00203323
page460	47	0.00203322
page220	148	0.00203306
page412	170	0.00203263
page124	166	0.0020321
page23	135	0.00203206
page135	174	0.00203183
page160	140	0.00203181
page244	212	0.00203121
page472	92	0.00203078
page260	153	0.00203058
page156	10	0.00203026
page376	100	0.00202944
page231	149	0.00202801
page347	190	0.00202742
page200	148	0.00202714
page302	135	0.00202699
page427	44	0.00202677
page366	172	0.00202675
page96	47	0.00202663
page469	195	0.0020263
page155	201	0.00202626
page398	62	0.00202488
page408	28	0.00202485
page356	20	0.00202483
page387	56	0.00202458
page174	44	0.00202443
page75	166	0.00202392
page443	73	0.00202322
page320	54	0.00202316
page252	103	0.00202306
page288	213	0.00202295
page137	8	0.00202285
page283	1	0.00202185
page212	138	0.00202153
page236	172	0.00202133
page204	92	0.00202126
page416	147	0.00201927
page290	160	0.00201917
page184	104	0.00201913
page164	219	0.00201895
page355	106	0.00201887
page126	31	0.00201879
page57	145	0.00201826
page265	77	0.00201811
page350	77	0.00201726
page438	157	0.00201679
page428	94	0.00201548
page86	199	0.0020148
page329	136	0.00201457
page478	191	0.00201436
page284	166	0.00201372
page492	61	0.00201336
page264	96	0.00201321
page308	111	0.00201301
page64	8	0.00201292
page167	210	0.0020126
page270	80	0.00201231
page88	164	0.00201198
page9	145	0.00201179
page271	25	0.00201163
page225	105	0.00201163
page456	7	0.00201139
page214	84	0.00201087
page30	30	0.00201041
page219	69	0.0020103
page182	160	0.00201021
page141	7	0.00201001
page91	205	0.00200984
page386	29	0.00200984
page430	212	0.00200941
page314	131	0.0020088
page488	114	0.00200854
page38	20	0.00200828
page192	172	0.00200822
page93	184	0.00200765
page43	13	0.00200721
page136	101	0.0020068
page464	159	0.00200665
page101	184	0.00200644
page411	72	0.0020062
page388	90	0.00200399
page358	24	0.00200374
page295	23	0.00200373
page395	134	0.0020037
page363	134	0.00200352
page3	49	0.00200326
page445	190	0.002003
page233	52	0.00200218
page489	206	0.00200215
page26	55	0.00200184
page384	78	0.00200146
page146	18	0.00200075
page63	202	0.0020007
page198	156	0.00200013
page348	185	0.00199968
page111	174	0.0019994
page339	164	0.00199904
page69	213	0.00199852
page48	213	0.00199732
page369	81	0.00199678
page407	123	0.0019966
page153	123	0.00199553
page41	219	0.00199546
page255	91	0.0019947
page133	163	0.00199451
page301	118	0.00199431
page446	126	0.00199421
page274	42	0.00199398
page475	231	0.00199369
page210	95	0.00199364
page367	156	0.00199356
page230	144	0.0019935
page240	27	0.00199275
page102	176	0.00199269
page202	186	0.00199268
page417	19	0.00199266
page172	212	0.00199215
page99	69	0.00199158
page159	129	0.00199115
page257	110	0.0019909
page222	143	0.00199003
page429	85	0.00198985
page55	169	0.00198982
page6	166	0.0019898
page180	46	0.00198974
page208	131	0.00198948
page12	117	0.00198942
page15	87	0.00198911
page24	26	0.00198888
page109	93	0.00198883
page168	140	0.00198872
page76	181	0.00198869
page437	168	0.00198823
page490	108	0.00198708
page196	5	0.00198662
page118	45	0.0019865
page277	88	0.00198609
page458	196	0.00198585
page25	66	0.00198514
page175	101	0.0019848
page433	177	0.00198468
page199	45	0.00198461
page163	68	0.00198448
page400	91	0.00198412
page410	78	0.00198408
page304	116	0.00198385
page189	147	0.00198385
page285	192	0.00198351
page440	58	0.00198345
page157	174	0.00198282
page452	50	0.0019828
page147	146	0.00198272
page203	76	0.00198247
page243	111	0.00198222
page496	209	0.00198125
page218	188	0.00198107
page42	203	0.00198085
page33	49	0.00198083
page128	29	0.00198068
page181	131	0.00198053
page53	95	0.00198048
page382	182	0.00198037
page420	206	0.00198018
page266	178	0.00197979
page310	46	0.00197952
page341	7	0.00197899
page461	193	0.00197831
page85	163	0.00197829
page328	150	0.00197827
page332	86	0.00197809
page374	12	0.00197786
page37	7	0.00197737
page122	106	0.00197714
page256	44	0.0019769
page56	137	0.00197689
page313	127	0.00197677
page82	154	0.00197579
page173	180	0.00197568
page259	192	0.00197567
page235	38	0.00197561
page396	101	0.00197532
page150	84	0.00197527
page216	98	0.00197498
page49	123	0.00197479
page294	154	0.00197439
page474	99	0.00197419
page364	214	0.00197403
page297	120	0.00197344
page280	173	0.00197259
page379	152	0.001972
page123	136	0.00197195
page476	79	0.00197187
page10	24	0.00197135
page357	180	0.00197096
page389	80	0.00197068
page248	218	0.00197051
page177	211	0.00197004
page8	107	0.00196933
page353	184	0.00196923
page261	188	0.00196899
page365	215	0.00196849
page58	182	0.00196849
page2	183	0.0019678
page116	168	0.00196762
page422	27	0.00196663
page473	1	0.00196645
page399	26	0.00196638
page242	139	0.00196533
page281	81	0.00196491
page334	209	0.00196477
page414	175	0.00196438
page397	90	0.00196384
page471	136	0.00196356
page394	157	0.00196339
page239	215	0.00196324
page36	171	0.00196321
page401	220	0.00196252
page377	62	0.00196241
page346	188	0.00196216
page275	75	0.0019621
page278	105	0.00196191
page79	48	0.00196175
page336	133	0.00196155
page152	169	0.00196091
page106	134	0.00196072
page5	171	0.00196047
page391	87	0.00196013
page129	110	0.00196007
page169	175	0.00195921
page273	194	0.00195918
page487	100	0.0019587
page29	27	0.00195853
page480	154	0.00195764
page162	136	0.00195718
page194	62	0.00195715
page268	5	0.00195665
page131	16	0.00195626
page154	18	0.00195617
page250	42	0.00195494
page311	184	0.00195476
page245	156	0.00195449
page127	9	0.00195439
page306	130	0.00195388
page108	121	0.0019536
page406	172	0.00195346
page435	60	0.00195341
page483	163	0.00195336
page457	136	0.00195307
page333	142	0.00195304
page138	180	0.00195278
page100	11	0.00195236
page425	92	0.00195169
page380	230	0.00195169
page337	180	0.0019515
page434	17	0.00195126
page426	83	0.00195094
page209	195	0.0019509
page282	55	0.00195087
page415	51	0.00195077
page134	134	0.00195019
page291	162	0.00195017
page211	56	0.00195
page59	22	0.00194997
page340	113	0.00194983
page178	34	0.00194978
page119	177	0.00194941
page213	24	0.00194937
page130	189	0.00194928
page485	175	0.00194851
page375	113	0.00194848
page95	97	0.00194839
page307	11	0.00194833
page253	192	0.001947
page335	120	0.00194661
page84	93	0.00194601
page73	198	0.00194585
page378	67	0.00194521
page324	12	0.00194477
page296	159	0.00194397
page70	88	0.00194366
page68	180	0.00194321
page39	40	0.00194315
page465	151	0.00194267
page193	80	0.00194234
page249	43	0.00194229
page466	160	0.00194229
page258	78	0.00194124
page454	99	0.0019398
page224	111	0.00193941
page17	111	0.00193939
page463	31	0.00193937
page330	176	0.00193907
page228	62	0.00193851
page459	154	0.00193808
page223	51	0.0019377
page83	86	0.00193761
page186	116	0.00193732
page241	198	0.001937
page52	76	0.00193672
page254	189	0.00193639
page16	56	0.00193598
page4	71	0.00193514
page65	200	0.00193487
page98	100	0.00193481
page299	86	0.00193432
page145	137	0.00193411
page44	101	0.00193341
page477	165	0.00193315
page165	113	0.00193305
page217	3	0.00193237
page385	26	0.00193216
page46	60	0.0019321
page372	124	0.00193143
page1	99	0.00193138
page54	151	0.00193131
page229	147	0.00193083
page338	218	0.00193071
page326	104	0.00192995
page103	163	0.00192991
page18	208	0.00192928
page381	15	0.00192913
page51	139	0.00192897
page479	5	0.00192876
page402	72	0.00192859
page50	226	0.00192821
page19	57	0.00192779
page31	224	0.00192764
page373	57	0.00192736
page45	196	0.00192686
page92	184	0.00192578
page227	27	0.00192571
page325	105	0.00192535
page318	54	0.00192496
page170	84	0.00192489
page441	166	0.00192488
page370	159	0.00192289
page323	74	0.0019228
page74	96	0.001922
page343	117	0.00192153
page171	29	0.00192038
page166	28	0.00192015
page20	188	0.00191983
page421	92	0.00191983
page161	220	0.0019195
page62	106	0.00191937
page448	123	0.00191919
page90	136	0.00191906
page319	217	0.00191684
page115	44	0.00191684
page78	158	0.00191647
page81	170	0.00191486
page47	71	0.00191445
page351	105	0.00191436
page491	120	0.00191391
page94	220	0.00191344
page293	32	0.00191128
page431	47	0.00191117
page321	210	0.00191054
page61	168	0.00191007
page305	136	0.00190895
page188	134	0.00190857
page413	218	0.0019035
page345	188	0.0019017
page144	3	0.00190158
page60	38	0.00189973
page139	42	0.00189878
page246	130	0.00189846
page14	164	0.0018969
page317	52	0.00189513
page104	22	0.00189423
page221	188	0.00189404
page300	73	0.00189296
page342	131	0.00189033
page449	71	0.00189018
page117	89	0.0018899
page71	165	0.00188902
page482	1	0.00188896
page500	0	0.00188743
page447	192	0.00188674
page322	162	0.00188353
page289	84	0.00187798
page158	205	0.0018779
page262	95	0.00187764
page287	162	0.00187697
page201	16	0.0018762
page467	158	0.00187395
page132	104	0.00187048
page13	106	0.00186598
page481	172	0.00186279
page40	221	0.00184882
page113	223	0.00184878
page276	177	0.00183995
page35	44	0.0018352
